date_created,borough,block,lot,current_uses,total_area,structure_completed,number_structures,total_gross_area_structures,ratio_building_to_floor_area,allowable_building_to_floor_area,land_use_category,community_board,census_tract,census_block,school_dist,council_district,fire_comp,police_prct,major_use,number_of_easements,commercial_floor_area,residential_floor_area,office_floor_area,retail_floor_area,garage_floor_area,storage_floor_area,factory_floor_area,other_floor_area,num_floors,residential_units,residential_and_non-residential_units,lot_front,lot_depth,bldg_front,bldg_depth,proximity_code,irr_lot_code,lot_type_code,bsmt_code,assess_land,exempt_land,exempt_tot,year_alter_1,year_alter_2,zone_dist_1,bin,structure_completed_2,new_zone_dist,assess_range
2013-12-11,3,85,6,"AGCY EXECUTVE OFFICE, CUSTODIAL",45000,1955,1,66245,1.47,3.44,5,302,13,1005,13,33,E205,84,O1,0,66245,0,66245,0,0,0,0,0,3.0,0,2,180.0,231.5,173.0,72.0,1,Y,3,2,2250000.0,2250000.0,6079050.0,2004,0,R7-1,3000172,Yes,Residential,high
2013-12-11,3,146,42,"IN USE-TENANTED, SHORT-TERM AGREEMENT, FINAL COMMITMNT-DISP",2231,0,0,0,0.0,10.0,10,302,15,3007,13,33,L110,84,G6,0,0,0,0,0,0,0,0,0,0.0,0,0,22.25,100.25,0.0,0.0,0,N,5,5,97650.0,0.0,0.0,0,0,C6-4.5,3000000,No,Commercial,medium
2013-12-11,3,89,1,PARK,267600,1900,1,105931,0.4,0.0,9,302,23,3001,13,35,L118,84,Q2,0,105931,0,0,0,0,0,0,105931,1.0,0,1,526.58,201.17,526.58,201.17,0,Y,5,5,2332350.0,2332350.0,2360700.0,0,0,PARK,3000000,Yes,Park,high
2013-12-11,3,110,1,"PLAYGRND/SPORTS AREA, PLAYGROUND",58644,1975,1,407,0.01,0.0,9,302,23,3007,13,35,L118,84,Q2,0,407,0,0,0,407,0,0,0,1.0,0,1,237.25,387.83,20.0,20.33,0,Y,3,5,849600.0,849600.0,899100.0,0,0,PARK,3257022,Yes,Park,high
2013-12-11,3,111,1,ELEMENTARY SCHOOL,55632,1952,1,111439,2.0,2.43,8,302,23,3006,13,35,L118,84,W1,0,111439,0,0,0,0,0,0,111439,3.0,0,2,254.25,228.17,215.0,178.0,1,Y,3,2,1575000.0,1575000.0,6988950.0,0,0,R6,3000203,Yes,Residential,high
2013-12-11,3,112,100,SITTING AREA,33078,0,0,0,0.0,0.0,9,302,13,1017,13,33,E205,84,Q1,0,0,0,0,0,0,0,0,0,0.0,0,0,307.5,132.0,0.0,0.0,0,Y,5,5,1683450.0,1683450.0,1712700.0,0,0,PARK,3000000,No,Park,high
2013-12-11,3,118,6,"AGCY OFFICE, FIELD OFFICE-PUBLIC",35952,1915,2,309952,8.62,6.02,5,302,13,1011,13,35,L118,84,O9,0,309952,0,232952,0,69000,8000,0,0,12.0,0,31,385.92,109.0,99.83,250.0,0,Y,5,1,1800000.0,0.0,513000.0,2006,0,C6-2,3335884,Yes,Commercial,high
2013-12-11,3,119,1,PLAYGRND/SPORTS AREA,85289,1965,1,2800,0.03,0.0,9,302,13,1013,13,35,L118,84,Q1,0,2800,0,2800,0,0,0,0,0,1.0,0,1,493.5,173.42,57.0,34.0,1,N,1,1,1858950.0,1858950.0,2020950.0,0,0,PARK,3000207,Yes,Park,high
2013-12-11,3,120,20,AGCY OFFICE,26140,1950,2,160000,6.12,2.43,8,302,15,1002,13,35,L118,84,W9,0,160000,0,0,0,0,0,0,160000,9.0,0,1,200.5,90.08,100.0,200.5,0,Y,3,2,522000.0,522000.0,7956900.0,0,0,C4-3,3000216,Yes,Commercial,high
2013-12-11,3,131,1,"VOCATION HIGH SCHOOL, SENIOR COLLEGE",139810,1908,2,214856,1.54,10.0,8,302,13,1014,13,33,L110,84,W1,0,214856,0,214856,0,0,0,0,0,4.0,0,3,490.42,325.25,150.0,215.0,0,N,5,5,7649550.0,7649550.0,14257800.0,1960,0,C6-4,3000000,Yes,Commercial,high
2013-12-11,3,132,1,"NO USE, FINAL COMMITMNT-DISP, IN USE-TENANTED, LONG-TERM AGREEMENT",28950,1993,1,141000,4.87,2.43,5,302,15,1008,13,35,L110,84,O9,0,141000,0,141000,0,0,0,0,0,7.0,0,1,105.0,80.0,105.0,80.0,0,Y,3,5,1291500.0,1291500.0,12346650.0,0,0,C6-1A,3392968,Yes,Commercial,high
2013-12-11,3,132,14,"NO USE, FINAL COMMITMNT-DISP, IN USE-TENANTED, LONG-TERM AGREEMENT",6670,1993,1,32000,4.8,2.43,5,302,15,1008,13,35,L110,84,O1,0,32000,0,32000,0,0,0,0,0,7.0,0,1,45.5,109.0,45.5,109.0,0,Y,3,5,332100.0,332100.0,2994300.0,0,0,C6-1A,3000000,Yes,Commercial,high
2013-12-11,3,132,23,"TELE/COMP FACILITY, NO USE, FINAL COMMITMNT-DISP, IN USE-TENANTED, LONG-TERM AGREEMENT",18916,1993,1,93000,4.92,2.43,5,302,15,1008,13,35,L110,84,O9,1,93000,0,93000,0,0,0,0,0,5.0,0,1,77.75,80.0,77.75,80.0,0,Y,5,5,899550.0,899550.0,9260100.0,1980,0,C6-1A,3000000,Yes,Commercial,high
2013-12-11,3,133,5,AGCY OFFICE,19391,1924,2,75000,3.87,10.0,5,302,15,1007,13,35,E207,84,O9,0,75000,0,75000,0,0,0,0,0,6.0,0,1,128.58,189.25,125.0,104.0,1,Y,4,2,765000.0,765000.0,3115800.0,1919,0,C6-4,3000248,Yes,Commercial,high
2013-12-11,3,134,6,"POLICE STATION, FIREHOUSE",38250,1970,1,50000,1.31,10.0,8,302,15,1006,13,35,E207,84,Y2,0,50000,0,0,0,0,0,0,50000,3.0,0,1,205.42,170.0,203.0,150.0,0,Y,5,5,1097100.0,1097100.0,5376600.0,0,0,C6-4,3000252,Yes,Commercial,high
2013-12-11,3,139,1,"AGCY EXECUTVE OFFICE, PARK, IN USE-TENANTED, SHORT-TERM AGREEMENT",239744,1920,1,64000,0.27,0.0,9,302,11,1003,13,33,E205,84,Q1,0,64000,0,64000,0,0,0,0,0,4.0,0,1,913.0,291.0,160.0,100.0,0,Y,5,5,21577050.0,21577050.0,26887050.0,1988,0,PARK,3000256,Yes,Park,high
2013-12-11,3,139,20,"BOROUGH OFFICE, COURTHOUSE, MISCELLANEOUS USE, IN USE-TENANTED, LONG-TERM AGREEMENT",81246,1957,1,621817,7.65,3.44,8,302,11,1003,13,33,E205,84,Z1,0,621817,0,621817,0,0,0,0,0,11.0,0,1,596.67,136.17,130.0,416.0,0,Y,5,5,7470000.0,7470000.0,34020000.0,0,0,C6-1,3000257,Yes,Commercial,high
2013-12-11,3,140,10,ACADEMIC HIGH SCHOOL,28140,1954,1,141300,5.02,10.0,8,302,11,1002,13,33,E205,84,W1,0,141300,0,0,0,0,0,0,141300,6.0,0,3,210.5,341.5,98.33,206.33,0,N,3,5,3165750.0,3165750.0,5965650.0,2007,0,C5-4,3331741,Yes,Commercial,high
2013-12-11,3,140,111,AGCY OFFICE,0,0,1,0,0.0,10.0,7,302,11,1002,13,33,E205,84,U2,0,0,0,0,0,0,0,0,0,0.0,0,0,82.83,356.5,0.0,0.0,0,Y,3,5,0.0,0.0,0.0,0,0,C5-4,3000262,No,Commercial,low
2013-12-11,3,142,100,"NO USE, NO USE-VACANT LAND, FINAL COMMITMNT-DISP",47300,0,1,0,0.0,2.43,9,302,11,1000,13,33,L110,84,Q1,0,0,0,0,0,0,0,0,0,0.0,0,0,215.0,220.0,0.0,0.0,0,N,5,5,2503350.0,2503350.0,2521350.0,0,0,C6-1A,3339535,No,Commercial,high
2013-12-11,3,142,7501,"TRAINING FACILITY, NO USE, FINAL COMMITMNT-DISP",30100,1930,1,170662,5.67,10.0,5,302,11,1000,13,33,L110,84,RB,0,170662,0,0,170662,0,0,0,0,5.0,0,2,215.0,140.0,0.0,0.0,0,N,5,5,3600000.0,3600000.0,6342751.0,0,0,C6-4,3331745,Yes,Commercial,high
2013-12-11,3,146,16,"NO USE, FINAL COMMITMNT-DISP",2107,1920,1,1890,0.9,10.0,5,302,15,3007,13,33,L110,84,K1,0,1890,0,0,1890,0,0,0,0,1.0,0,2,21.0,100.33,21.0,90.0,3,N,5,2,49050.0,0.0,0.0,1990,2008,C6-4.5,3000309,Yes,Commercial,medium
2013-12-11,3,146,17,"NO USE, FINAL COMMITMNT-DISP",2007,1899,1,2400,1.2,10.0,4,302,15,3007,13,33,L110,84,S2,0,1200,1200,0,600,0,0,0,600,4.0,2,3,20.0,100.33,20.0,30.0,3,N,5,1,13860.0,0.0,0.0,0,0,C6-4.5,3000310,Yes,Commercial,medium
2013-12-11,3,146,18,"NO USE-NON RES STRC, FINAL COMMITMNT-DISP",16500,1914,3,91714,5.56,10.0,5,302,15,3007,13,33,L110,84,O1,0,91714,0,91714,0,0,0,0,0,7.0,0,1,106.92,100.25,47.0,90.0,1,Y,5,0,1350000.0,1350000.0,6412500.0,1966,0,C6-4.5,3335894,Yes,Commercial,high
2013-12-11,3,146,23,"IN USE-TENANTED, SHORT-TERM AGREEMENT, FINAL COMMITMNT-DISP",4119,1920,1,400,0.1,10.0,10,302,15,3007,13,33,L110,84,G6,0,400,0,0,400,0,0,0,0,1.0,0,0,40.42,102.08,0.0,10.0,0,Y,3,5,173250.0,173250.0,182250.0,0,0,C6-4.5,3335896,Yes,Commercial,medium
2013-12-11,3,146,29,"IN USE-TENANTED, SHORT-TERM AGREEMENT, FINAL COMMITMNT-DISP",7500,1920,0,0,0.0,10.0,10,302,15,3007,13,33,L110,84,G6,0,0,0,0,0,0,0,0,0,0.0,0,0,75.0,100.0,0.0,0.0,0,Y,2,5,315000.0,0.0,0.0,0,0,C6-4.5,3000000,Yes,Commercial,high
2013-12-11,3,146,34,"IN USE-RES STRUCTURE, SHORT-TERM AGREEMENT, FINAL COMMITMNT-DISP",2000,1930,1,7070,3.54,10.0,2,302,15,3007,13,33,L110,84,C1,0,0,7070,0,0,0,0,0,0,5.0,10,10,25.0,80.0,25.0,60.0,0,N,5,5,3810.0,0.0,0.0,0,0,C6-4.5,3000312,Yes,Commercial,low
2013-12-11,3,146,35,"IN USE-RES STRUCTURE, SHORT-TERM AGREEMENT, FINAL COMMITMNT-DISP",2506,1905,1,9070,3.62,10.0,2,302,15,3007,13,33,L110,84,C1,0,0,9070,0,0,0,0,0,0,5.0,15,15,25.0,100.25,25.0,86.0,3,N,5,2,34650.0,0.0,0.0,1987,0,C6-4.5,3000313,Yes,Commercial,medium
2013-12-11,3,146,36,"IN USE-RES STRUCTURE, SHORT-TERM AGREEMENT, FINAL COMMITMNT-DISP",2506,1905,1,9055,3.61,10.0,2,302,15,3007,13,33,L110,84,C1,0,0,9055,0,0,0,0,0,0,5.0,15,15,25.0,100.25,25.0,85.0,0,N,5,5,34650.0,0.0,0.0,0,0,C6-4.5,3000314,Yes,Commercial,medium
2013-12-11,3,146,37,"IN USE-TENANTED, SHORT-TERM AGREEMENT, FINAL COMMITMNT-DISP",8746,1920,1,48,0.01,10.0,10,302,15,3007,13,33,L110,84,G6,0,48,0,0,48,0,0,0,0,1.0,0,1,87.17,100.25,6.0,8.0,1,N,5,0,367650.0,367650.0,388800.0,0,0,C6-4.5,3000315,Yes,Commercial,high
2013-12-11,3,146,41,"IN USE-TENANTED, SHORT-TERM AGREEMENT, FINAL COMMITMNT-DISP",2189,0,0,0,0.0,10.0,10,302,15,3007,13,33,L110,84,G6,0,0,0,0,0,0,0,0,0,0.0,0,0,21.83,100.25,0.0,0.0,0,N,5,5,95850.0,0.0,0.0,0,0,C6-4.5,3000000,No,Commercial,medium
2013-12-11,3,147,4,"OFFICE, AGCY OFFICE, NO USE-RES STRUCTURE, FINAL COMMITMNT-DISP, IN USE-TENANTED, LONG-TERM AGREEMENT",69875,1990,1,978544,14.0,2.43,5,302,11,1009,13,33,L110,84,O1,0,978544,0,856543,40469,73246,8286,0,0,23.0,0,1,325.0,215.0,325.0,215.0,1,N,3,2,5445000.0,5445000.0,71189550.0,2009,0,C6-1A,3319418,Yes,Commercial,high
2013-12-11,3,148,7,"OFFICE, OFC LEASED BY EDUC, NO USE-VACANT LAND, FINAL COMMITMNT-DISP, IN USE-TENANTED, LONG-TERM AGREEMENT",53750,1989,1,598232,11.13,2.43,5,302,11,1010,13,33,L110,84,O1,0,598232,0,469585,13659,76754,38234,0,0,11.0,0,24,250.0,215.0,160.0,230.0,0,N,3,5,4266000.0,4266000.0,57288600.0,0,0,C6-1A,3255603,Yes,Commercial,high
2013-12-11,3,149,1,"NO USE, FINAL COMMITMNT-DISP, IN USE-TENANTED, LONG-TERM AGREEMENT",21474,0,0,0,0.0,10.0,11,302,15,3008,13,33,E207,84,V1,1,0,0,0,0,0,0,0,0,0.0,0,0,149.75,130.96,0.0,0.0,0,Y,3,5,5016150.0,5016150.0,5016150.0,0,0,C6-4.5,3000000,No,Commercial,high
2013-12-11,3,154,1,AGCY OFFICE,17149,1920,1,102622,5.98,10.0,5,302,37,1006,15,33,L110,84,O4,0,102622,0,102622,0,0,0,0,0,6.0,0,1,76.0,140.67,76.0,140.67,0,Y,5,5,1341000.0,1341000.0,6538050.0,0,0,C6-4.5,3000420,Yes,Commercial,high
2013-12-11,3,154,28,"FIELD OFFICE-STAFF, COURTHOUSE",12536,1959,1,193125,15.41,10.0,5,302,37,1006,15,33,L110,84,O3,0,193125,0,193125,0,0,0,0,0,18.0,0,31,75.5,147.5,75.0,142.0,2,Y,3,2,814500.0,0.0,0.0,2001,2004,C6-4.5,3000428,Yes,Commercial,high
2013-12-11,3,160,7,AGCY EXECUTVE OFFICE,25222,1920,2,180350,7.15,10.0,5,302,37,1001,15,33,E207,84,K9,0,180350,0,67600,48550,0,0,0,64200,7.0,0,1,192.25,200.0,125.0,100.0,0,Y,5,5,1768500.0,0.0,2384100.0,1954,2005,C6-4,3329442,Yes,Commercial,high
2013-12-11,3,160,36,"NO USE-RES STRUCTURE, FINAL COMMITMNT-DISP, IN USE-TENANTED, LONG-TERM AGREEMENT",1500,1975,1,9000,6.0,10.0,5,302,37,1001,15,33,E207,84,K9,0,9000,0,7500,1500,0,0,0,0,6.0,0,1,20.0,75.0,20.0,75.0,3,Y,5,2,76950.0,76950.0,76950.0,1976,0,C6-4,3000460,Yes,Commercial,medium
2013-12-11,3,161,1,FIELD OFFICE-PUBLIC,4376,1920,1,12070,2.76,10.0,5,302,37,1000,15,33,E207,84,K9,0,12070,0,7920,4150,0,0,0,0,3.0,0,9,41.0,80.0,41.0,80.0,0,Y,3,5,233100.0,0.0,0.0,2005,2009,C6-4,3000461,Yes,Commercial,high
2013-12-11,3,162,1,"NO USE, FINAL COMMITMNT-DISP, IN USE-TENANTED, LONG-TERM AGREEMENT",33294,1971,1,246371,7.4,10.0,5,302,37,1008,15,33,E226,84,O1,0,246371,0,214371,0,32000,0,0,0,6.0,0,1,378.25,212.08,355.0,200.0,0,Y,3,5,3897000.0,3897000.0,3897000.0,2009,0,C6-4,3000000,Yes,Commercial,high
2013-12-11,3,163,1,"IN USE-TENANTED, LONG-TERM AGREEMENT",60638,1989,1,500000,8.25,6.02,5,302,37,1013,15,33,L110,84,O9,0,500000,0,500000,0,0,0,0,0,12.0,0,1,193.83,332.0,150.0,250.0,0,Y,3,5,4905000.0,4905000.0,45031050.0,0,0,C6-2A,3319419,Yes,Commercial,high
2013-12-11,3,165,1,FIELD OFFICE-PUBLIC,25112,1950,1,187000,7.45,10.0,5,302,37,1011,15,33,L110,84,O3,1,187000,0,187000,0,0,0,0,0,11.0,0,1,141.0,171.5,97.0,170.0,0,Y,3,5,1642500.0,0.0,0.0,0,0,C6-4,3000495,Yes,Commercial,high
2013-12-11,3,165,22,"BOROUGH OFFICE, FIELD OFFICE-PUBLIC",29707,1920,1,306853,10.33,10.0,5,302,37,1011,15,33,L110,84,O1,0,306853,0,259124,1200,0,46529,0,0,8.0,0,1,139.58,171.5,139.5,70.75,0,Y,3,5,1161000.0,0.0,0.0,1982,2009,C6-4,3329443,Yes,Commercial,high
2013-12-11,3,169,9,ACADEMIC HIGH SCHOOL,16632,1920,1,28301,1.7,6.02,8,302,43,2001,15,33,L110,84,W2,0,28301,0,28301,0,0,0,0,0,3.5,0,1,168.0,99.92,65.0,70.0,0,N,5,2,1165500.0,1165500.0,1989450.0,0,0,C6-2A,3000533,Yes,Commercial,high
2013-12-11,3,191,16,PLAYGROUND,30900,0,0,0,0.0,2.0,11,302,39,2001,15,33,E226,84,V0,0,0,0,0,0,0,0,0,0,0.0,0,0,159.0,100.0,0.0,0.0,0,Y,5,5,212380.0,212380.0,212380.0,0,0,R6B,3000000,No,Residential,high
2013-12-11,3,169,17,"OFFICE, AGCY OFFICE, COURTHOUSE, MISCELLANEOUS USE, IN USE-TENANTED, LONG-TERM AGREEMENT",32800,1930,1,264180,8.05,6.02,8,302,43,2001,15,33,L110,84,Z1,0,264180,0,264180,0,0,0,0,0,11.0,0,1,164.75,200.0,160.0,194.0,2,Y,3,2,2196000.0,2196000.0,13446000.0,1990,0,C6-2A,3000534,Yes,Commercial,high
2013-12-11,3,172,18,PLAYGROUND,6300,0,1,0,0.0,3.44,9,302,41,1000,15,33,E207,84,Q1,0,0,0,0,0,0,0,0,0,0.0,0,0,124.08,51.0,0.0,0.0,0,Y,5,5,289350.0,289350.0,290250.0,0,0,C6-1,3000000,No,Commercial,high
2013-12-11,3,172,48,FIREHOUSE,2500,1925,1,4350,1.74,2.0,8,302,41,1000,15,33,E207,84,Y1,0,4350,0,0,0,4350,0,0,0,2.0,0,1,25.0,100.0,25.0,55.0,0,N,5,5,121950.0,121950.0,261000.0,0,0,R6B,3000562,Yes,Residential,medium
2013-12-11,3,172,55,SPECIAL EDUC SCHOOL,17931,1926,2,24750,1.38,2.0,8,302,41,1000,15,33,E207,84,W1,0,24750,0,24750,0,0,0,0,0,3.0,0,1,139.25,129.0,100.0,45.67,0,Y,5,5,823500.0,823500.0,1773000.0,2000,0,R6B,3000567,Yes,Residential,high
2013-12-11,3,173,1,"AGCY OFFICE, FIELD OFFICE-PUBLIC",11544,1949,1,31131,2.7,3.44,5,302,39,1002,15,33,E226,84,O1,0,31131,0,31131,0,0,0,0,0,3.0,0,1,104.0,120.0,104.0,120.0,0,Y,3,2,481500.0,0.0,0.0,0,0,C6-1,3000573,Yes,Commercial,high
2013-12-11,3,173,5,PLAYGRND/SPORTS AREA,22861,1920,1,945,0.04,0.0,9,302,39,1002,15,33,E226,84,Q2,0,945,0,0,0,0,0,0,945,1.0,0,0,281.0,100.0,0.0,23.0,0,Y,5,5,1494450.0,1494450.0,1557900.0,0,0,PARK,3000575,Yes,Park,high
2013-12-11,3,174,1,AGCY OFFICE,17500,1920,2,43750,2.5,6.02,8,302,39,1001,15,33,E226,84,W9,0,43750,0,43750,0,0,0,0,0,3.0,0,1,200.0,125.0,200.0,125.0,0,Y,3,2,1120500.0,1120500.0,2416950.0,0,0,C6-2,3331754,Yes,Commercial,high
2013-12-11,3,174,13,FIELD OFFICE-PUBLIC,16682,1967,1,46482,2.79,6.02,5,302,39,1001,15,33,E226,84,O1,0,46482,0,46482,0,0,0,0,0,3.0,0,2,110.0,208.0,100.0,200.0,3,Y,4,0,652500.0,0.0,0.0,2000,1999,C6-2,3000601,Yes,Commercial,high
2013-12-11,3,174,18,FIELD OFFICE-PUBLIC,12240,1928,1,35580,2.91,6.02,5,302,39,1001,15,33,E226,84,O9,0,35580,0,35580,0,0,0,0,0,3.0,0,1,111.58,129.0,110.0,129.0,3,Y,4,2,481500.0,0.0,0.0,1967,2000,C6-2,3000602,Yes,Commercial,high
2013-12-11,3,175,1,JAIL,59900,1972,1,165000,2.75,6.02,8,302,43,1000,15,33,L110,84,Y3,0,165000,0,0,0,0,0,0,165000,14.0,0,1,332.67,180.08,50.0,220.0,1,Y,5,2,3150000.0,3150000.0,22503600.0,1996,1999,C6-2A,3000605,Yes,Commercial,high
2013-12-11,3,184,25,"DAY CARE CENTER, SENIOR CENTER",11250,1971,1,45000,4.0,3.0,8,302,41,3000,15,33,E226,84,I5,0,45000,0,45000,0,0,0,0,0,4.0,0,2,125.0,90.0,125.0,90.0,2,N,3,0,675000.0,0.0,0.0,0,0,R6A,3000937,Yes,Residential,high
2013-12-11,3,185,44,PLAYGRND/SPORTS AREA,6750,0,0,0,0.0,0.0,9,302,39,2000,15,33,E226,84,Q1,0,0,0,0,0,0,0,0,0,0.0,0,0,75.0,90.0,0.0,0.0,0,N,5,5,188550.0,188550.0,195750.0,0,0,PARK,3000000,No,Park,high
2013-12-11,3,188,14,ELEMENTARY SCHOOL,85800,1957,2,187200,2.18,3.0,8,302,43,3001,15,33,L110,84,W1,0,187200,0,187200,0,0,0,0,0,4.0,0,0,429.0,200.0,200.0,234.0,0,N,5,2,3663000.0,3663000.0,12917700.0,0,0,R6A,3001070,Yes,Residential,high
2013-12-11,3,191,1,ELEMENTARY SCHOOL,49300,1964,1,94405,1.91,2.0,8,302,39,2001,15,33,E226,84,W1,0,94405,0,0,0,0,0,0,94405,3.0,0,1,200.0,243.0,137.5,238.0,1,Y,5,0,2088000.0,2088000.0,7269300.0,0,0,R6B,3001183,Yes,Residential,high
2013-12-11,3,191,25,PLAYGROUND,5400,0,1,0,0.0,2.0,9,302,39,2001,15,33,E226,84,Q2,0,0,0,0,0,0,0,0,0,0.0,0,1,54.0,100.0,0.0,0.0,0,N,5,5,165150.0,165150.0,173250.0,0,0,R6B,3000000,No,Residential,medium
2013-12-11,3,192,1,VOCATION HIGH SCHOOL,25000,1929,1,45740,1.83,4.0,8,302,39,3001,15,33,E226,84,W1,0,45740,0,0,45740,0,0,0,0,3.5,0,2,200.0,150.0,200.0,80.0,0,Y,3,5,941400.0,941400.0,2490300.0,0,0,R7A,3001189,Yes,Residential,high
2013-12-11,3,192,13,VOCATION HIGH SCHOOL,62500,1929,2,128750,2.06,2.0,8,302,39,3001,15,33,E226,84,W1,0,128750,0,0,0,0,0,0,128750,4.0,0,2,275.0,200.0,240.0,200.0,2,Y,4,2,2097000.0,2097000.0,6228000.0,2009,0,R6B,3001190,Yes,Residential,high
2013-12-11,3,197,28,FIELD OFFICE-PUBLIC,43500,1925,1,100000,2.3,3.0,5,302,39,2002,15,33,E226,84,O1,0,100000,0,100000,0,0,0,0,0,2.0,0,1,175.0,200.0,40.0,100.0,0,Y,3,5,684000.0,0.0,1081800.0,1960,2009,R6A,3335918,Yes,Residential,high
2013-12-11,3,199,1,"PARK, NO USE, FINAL COMMITMNT-DISP",13545,0,0,0,0.0,0.0,7,302,1,1004,13,33,E205,84,T2,0,0,0,0,0,0,0,0,0,0.0,0,0,43.0,327.0,0.0,0.0,0,Y,5,5,98550.0,98550.0,145350.0,0,0,M2-1,3000000,No,Manufacturing,medium
2013-12-11,3,199,100,PARK,135873,0,0,0,0.0,0.0,9,302,3.01,5002,13,33,E205,84,Q0,0,0,0,0,0,0,0,0,0,0.0,0,0,70.0,745.0,0.0,0.0,0,Y,5,5,2537261.0,0.0,0.0,0,0,PARK,3000000,No,Park,high
2013-12-11,3,199,130,TRANSIT SUBSTATION,0,0,0,0,0.0,0.0,7,302,3.01,5002,13,33,E205,84,U7,0,0,0,0,0,0,0,0,0,0.0,0,0,60.0,195.58,0.0,0.0,0,Y,5,5,0.0,0.0,0.0,0,0,M2-1,3335921,No,Manufacturing,low
2013-12-11,3,205,1,PLAYGRND/SPORTS AREA,90193,0,0,0,0.0,0.0,9,302,1,1007,13,33,E205,84,Q1,0,0,0,0,0,0,0,0,0,0.0,0,0,342.58,329.58,0.0,0.0,0,Y,3,5,1126350.0,1126350.0,1126350.0,0,0,PARK,3000000,No,Park,high
2013-12-11,3,208,25,PARK,158600,1900,3,158600,1.0,0.0,9,302,1,1005,13,33,E205,84,Q1,1,158600,0,0,0,0,0,0,158600,0.0,0,0,554.17,150.0,0.0,0.0,0,Y,3,5,4172850.0,4172850.0,4378500.0,0,0,PARK,3395700,Yes,Park,high
2013-12-11,3,208,201,PARK,3200,0,0,0,0.0,0.0,9,302,3.01,5000,13,33,E205,84,Q0,2,0,0,0,0,0,0,0,0,0.0,0,0,32.0,100.0,0.0,0.0,0,Y,5,5,222750.0,222750.0,222750.0,0,0,PARK,3000000,No,Park,high
2013-12-11,3,211,1,ELEMENTARY SCHOOL,34095,1929,2,28460,0.83,3.44,8,302,1,3002,13,33,E205,84,W1,0,28460,0,0,0,0,0,0,28460,4.0,0,2,201.67,169.33,160.0,107.0,1,Y,3,2,2040750.0,2040750.0,3059100.0,1990,2009,R7-1,3001540,Yes,Residential,high
2013-12-11,3,214,4,PLAYGRND/SPORTS AREA,12750,0,0,0,0.0,0.0,9,302,1,1006,13,33,E205,84,Q2,0,0,0,0,0,0,0,0,0,0.0,0,0,126.83,100.58,0.0,0.0,0,N,3,5,936900.0,936900.0,965250.0,0,0,PARK,3000000,No,Park,high
2013-12-11,3,216,22,FIREHOUSE,4715,1929,1,6480,1.37,3.44,8,302,1,3004,13,33,E205,84,Y1,0,6480,0,0,0,0,0,0,6480,2.0,0,1,50.0,100.75,36.67,89.0,0,Y,5,5,348300.0,348300.0,570150.0,0,0,R7-1,3001600,Yes,Residential,high
2013-12-11,3,237,1,"COURTHOUSE, CUSTODIAL",29764,1937,1,46480,1.56,3.44,8,302,5.02,1001,13,33,E205,84,Z1,0,46480,0,46480,0,0,0,0,0,3.0,0,1,148.0,240.0,87.0,174.0,0,Y,3,5,2435850.0,2435850.0,4681350.0,0,0,R7-1,3001881,Yes,Residential,high
2013-12-11,3,239,1,"OFFICE, NO USE-NON RES STRC, FINAL COMMITMNT-DISP, IN USE-TENANTED, LONG-TERM AGREEMENT",45780,1987,1,725991,15.86,10.0,5,302,5.02,1002,13,33,E205,84,O9,0,725991,0,608015,22918,70000,25058,0,0,19.0,0,13,67.42,285.83,67.42,285.83,2,Y,3,0,4009500.0,0.0,1597500.0,2005,2009,C6-4,3001937,Yes,Commercial,high
2013-12-11,3,239,16,CULTURAL FACILITY,25477,1960,1,30396,1.19,10.0,8,302,5.02,1002,13,33,E205,84,P8,0,30396,0,30396,0,0,0,0,0,2.0,0,1,252.75,183.0,195.0,126.0,2,Y,3,0,3586500.0,3586500.0,5538600.0,1994,0,C6-4,3001939,Yes,Commercial,high
2013-12-11,3,244,11,AGCY OFFICE,10000,1900,1,75000,7.5,10.0,5,302,9,1000,13,33,E205,84,O1,0,75000,0,68000,7000,0,0,0,0,9.0,0,1,50.0,200.0,50.0,190.0,0,N,5,5,1071000.0,0.0,0.0,0,0,C5-2A,3335931,Yes,Commercial,high
2013-12-11,3,245,15,"PARK, WATERFRONT PROPERTY, NO USE",1026175,1925,1,231926,0.23,0.0,7,302,3.01,4000,13,33,E205,84,T2,0,231926,0,0,0,0,0,0,231926,3.0,0,1,689.83,300.0,217.0,127.0,0,Y,3,5,8234550.0,8234550.0,13935600.0,0,0,M2-1,3002012,Yes,Manufacturing,high
2013-12-11,3,250,44,"AGCY OFFICE, BOROUGH OFFICE",12500,1928,1,290440,23.24,10.0,5,302,9,1001,13,33,E205,84,O3,0,290440,0,274500,15940,0,0,0,0,37.0,0,3,100.0,125.0,92.08,125.08,0,Y,3,2,2448000.0,0.0,11304900.0,2009,0,C5-2A,3002108,Yes,Commercial,high
2013-12-11,3,251,5,HIGHWAY STRIP/ETC,2776,0,0,0,0.0,0.0,9,302,3.01,4005,13,33,E224,84,Q1,0,0,0,0,0,0,0,0,0,0.0,0,0,15.42,180.08,0.0,0.0,0,Y,3,5,32850.0,32850.0,32850.0,0,0,PARK,3000000,No,Park,medium
